Time (ms),Recording (a.u.)
11.10458729,-0.074310899
11.12542142,-0.076162532
11.14625554,-0.077968411
11.16708966,-0.079913013
11.18792378,-0.081753373
11.20875791,-0.084035113
11.22959203,-0.086183965
11.25042615,-0.087970853
11.27126028,-0.089913875
11.2920944,-0.091463126
11.31292852,-0.09279041
11.33376264,-0.094162442
11.35459677,-0.095686823
11.37543089,-0.097104445
11.39626501,-0.097979389
11.41709913,-0.099027984
11.43793326,-0.100210398
11.45876738,-0.101290517
11.4796015,-0.102547228
11.50043562,-0.103667259
11.52126975,-0.104478352
11.54210387,-0.105267927
11.56293799,-0.106241986
11.58377211,-0.106906302
11.60460624,-0.107486054
11.62544036,-0.108343728
11.64627448,-0.108939588
11.6671086,-0.109845795
11.68794273,-0.110979453
11.70877685,-0.11159984
11.72961097,-0.112028368
11.75044509,-0.112054095
11.77127922,-0.111789823
11.79211334,-0.11187695
11.81294746,-0.112196073
11.83378158,-0.11216113
11.85461571,-0.111818254
11.87544983,-0.11167556
11.89628395,-0.111230254
11.91711807,-0.110515207
11.9379522,-0.110185459
11.95878632,-0.109818541
11.97962044,-0.108933315
12.00045456,-0.107751563
12.02128869,-0.106974259
12.04212281,-0.106283136
12.06295693,-0.105074599
12.08379105,-0.103878781
12.10462518,-0.102690846
12.1254593,-0.101492256
12.14629342,-0.100275591
12.16712754,-0.098731995
12.18796167,-0.09734378
12.20879579,-0.09610942
12.22962991,-0.094828323
12.25046403,-0.093614951
12.27129816,-0.092202172
12.29213228,-0.090688601
12.3129664,-0.089412138
12.33380052,-0.088592649
12.35463465,-0.087922841
12.37546877,-0.086835988
12.39630289,-0.085733183
12.41713701,-0.084863812
12.43797114,-0.08368592
12.45880526,-0.082228385
12.47963938,-0.080765784
12.5004735,-0.079176903
12.52130763,-0.07747376
12.54214175,-0.07586731
12.56297587,-0.074545339
12.58380999,-0.073003657
12.60464412,-0.070619121
12.62547824,-0.068021089
12.64631236,-0.06565731
12.66714648,-0.063320309
12.68798061,-0.061152659
12.70881473,-0.059139933
12.72964885,-0.057139736
12.75048297,-0.054913513
12.7713171,-0.052626163
12.79215122,-0.050646618
12.81298534,-0.048534304
12.83381946,-0.046510264
12.85465359,-0.044950716
12.87548771,-0.043421291
12.89632183,-0.041955777
12.91715595,-0.040302761
12.93799008,-0.038587362
12.9588242,-0.037198506
12.97965832,-0.035408657
13.00049244,-0.033545956
13.02132657,-0.031795666
13.04216069,-0.02955123
13.06299481,-0.027563864
13.08382893,-0.025755782
13.10466306,-0.023783058
13.12549718,-0.022010025
13.1463313,-0.019984294
13.16716542,-0.018008068
13.18799955,-0.016324326
13.20883367,-0.014398634
13.22966779,-0.012613446
13.25050191,-0.011121618
13.27133604,-0.00953982
13.29217016,-0.00794002
13.31300428,-0.006449486
13.3338384,-0.004921019
13.35467253,-0.003058877
13.37550665,-0.001032021
13.39634077,0.000568408
13.41717489,0.001930706
13.43800902,0.003596084
13.45884314,0.005424199
13.47967726,0.007231461
13.50051138,0.009035951
13.52134551,0.010845695
13.54217963,0.012482064
13.56301375,0.013887621
13.58384787,0.015519896
13.604682,0.017268162
13.62551612,0.018879058
13.64635024,0.020626206
13.66718436,0.022344112
13.68801849,0.023801766
13.70885261,0.024909105
13.72968673,0.025745675
13.75052085,0.027004404
13.77135498,0.028636748
13.7921891,0.029787172
13.81302322,0.030799273
13.83385734,0.032129135
13.85469147,0.033352859
13.87552559,0.034640633
13.89635971,0.035913534
13.91719383,0.037095483
13.93802796,0.038831405
13.95886208,0.040666196
13.9796962,0.0419477
14.00053032,0.043100767
14.02136445,0.044396758
14.04219857,0.045560554
14.06303269,0.04664816
14.08386681,0.047951534
